Epoch [1/10], Train Loss: 0.6891, Val Loss: 0.6903, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [2/10], Train Loss: 0.6886, Val Loss: 0.6887, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [3/10], Train Loss: 0.6860, Val Loss: 0.6872, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [4/10], Train Loss: 0.6852, Val Loss: 0.6858, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [5/10], Train Loss: 0.6825, Val Loss: 0.6844, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [6/10], Train Loss: 0.6820, Val Loss: 0.6829, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [7/10], Train Loss: 0.6793, Val Loss: 0.6815, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [8/10], Train Loss: 0.6797, Val Loss: 0.6802, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [9/10], Train Loss: 0.6775, Val Loss: 0.6788, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
Epoch [10/10], Train Loss: 0.6752, Val Loss: 0.6775, Train Accuracy: 0.5680, Val Accuracy: 0.5556, Train F1: 0.4115, Val F1: 0.3968
